scientific_name,license,author,image_url,wikimedia_page
Tamarix parviflora,PD,Javier_martin,https://upload.wikimedia.org/wikipedia/commons/7/74/Tamarix_tetrandra_FlowersCloseup_ParquedelasDunasTorrelaMata.jpg,https://commons.wikimedia.org/wiki/File%3ATamarix%20tetrandra%20FlowersCloseup%20ParquedelasDunasTorrelaMata.jpg
Tamarix ramosissima,CC-BY-2.0,Andrey Zharkikh,https://upload.wikimedia.org/wikipedia/commons/c/ce/2016.05.28_12.48.48_DSC04498_-_Flickr_-_andrey_zharkikh.jpg,https://commons.wikimedia.org/wiki/File%3A2016.05.28%2012.48.48%20DSC04498%20-%20Flickr%20-%20andrey%20zharkikh.jpg
Tamarix tetrandra,PD,Tsnena,https://upload.wikimedia.org/wikipedia/commons/2/21/Tamarix_tetrandra.jpg,https://commons.wikimedia.org/wiki/File%3ATamarix%20tetrandra.jpg
Tanacetum balsamita,CC-BY-2.5,Stanislav Doronenko,https://upload.wikimedia.org/wikipedia/commons/2/27/Balsamita_major.jpg,https://commons.wikimedia.org/wiki/File%3ABalsamita%20major.jpg
Tanacetum coccineum,CC-BY-2.0,Donald Judge,https://upload.wikimedia.org/wikipedia/commons/5/59/24.7.20_Rimov_Kalvarie_111_%2850149562557%29.jpg,https://commons.wikimedia.org/wiki/File%3A24.7.20%20Rimov%20Kalvarie%20111%20%2850149562557%29.jpg
Tanacetum parthenium,CC-BY-2.5,Unknown,https://upload.wikimedia.org/wikipedia/commons/6/6d/Feverfew.jpg,https://commons.wikimedia.org/wiki/File%3AFeverfew.jpg
Tanacetum vulgare,CC0,jane023,https://upload.wikimedia.org/wikipedia/commons/4/4f/Tanacetum_vulgare_55075550.jpg,https://commons.wikimedia.org/wiki/File%3ATanacetum%20vulgare%2055075550.jpg
Taraxacum officinale,PD,Walther Otto Müller,https://upload.wikimedia.org/wikipedia/commons/b/b2/Taraxacum_officinale_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-135.jpg,https://commons.wikimedia.org/wiki/File%3ATaraxacum%20officinale%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-135.jpg
Taraxacum spp.,CC0,Marterum,https://upload.wikimedia.org/wikipedia/commons/1/12/Street_plant_danelion.jpg,https://commons.wikimedia.org/wiki/File%3AStreet%20plant%20danelion.jpg
Taxodium ascendens,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/4/4d/Taxodium_ascendens.jpg,https://commons.wikimedia.org/wiki/File%3ATaxodium%20ascendens.jpg
Taxodium distichum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/4/46/Taxodium_distichum_NRCSMS01010.jpg,https://commons.wikimedia.org/wiki/File%3ATaxodium%20distichum%20NRCSMS01010.jpg
Taxus baccata,CC-BY-4.0,Juvia Heuchert,https://upload.wikimedia.org/wikipedia/commons/f/f1/Taxus_baccata_121206229.jpg,https://commons.wikimedia.org/wiki/File%3ATaxus%20baccata%20121206229.jpg
Taxus chinensis,CC-BY-3.0,lienyuan lee,https://upload.wikimedia.org/wikipedia/commons/6/64/%E7%B4%85%E8%B1%86%E6%9D%89%E9%A2%A8%E5%80%92%E6%9C%A8_The_Windthrown_Taiwan_Yew_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3A%E7%B4%85%E8%B1%86%E6%9D%89%E9%A2%A8%E5%80%92%E6%9C%A8%20The%20Windthrown%20Taiwan%20Yew%20-%20panoramio.jpg
Taxus cuspidata,CC-BY-4.0,Jranar,https://upload.wikimedia.org/wikipedia/commons/6/6b/%E5%85%AB%E6%88%B8%E9%A7%85%E5%89%8D%E3%81%AE%E3%82%A4%E3%83%81%E3%82%A420240927-P1057460.jpg,https://commons.wikimedia.org/wiki/File%3A%E5%85%AB%E6%88%B8%E9%A7%85%E5%89%8D%E3%81%AE%E3%82%A4%E3%83%81%E3%82%A420240927-P1057460.jpg
Taxus × media,PD,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/e/e8/Taxus_kvet.jpg,https://commons.wikimedia.org/wiki/File%3ATaxus%20kvet.jpg
Tecoma stans,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flower_of_Tecoma_stans_in_Ishigaki%2C_Okinawa.jpg,https://commons.wikimedia.org/wiki/File%3AFlower%20of%20Tecoma%20stans%20in%20Ishigaki%2C%20Okinawa.jpg
Tecomaria capensis,PD,Unknown author,https://upload.wikimedia.org/wikipedia/commons/3/32/Sandells_Road_Tecoma.jpg,https://commons.wikimedia.org/wiki/File%3ASandells%20Road%20Tecoma.jpg
Telosma cordata,PD,James Edward Smith and James Sowerby,https://upload.wikimedia.org/wikipedia/commons/d/da/Telosma_cordata_SmSo.png,https://commons.wikimedia.org/wiki/File%3ATelosma%20cordata%20SmSo.png
Ternstroemia gymnanthera,PD,PD files,https://upload.wikimedia.org/wikipedia/commons/5/52/Ternstroemia_gymnanthera_flowers_20130628%282%29.JPG,https://commons.wikimedia.org/wiki/File%3ATernstroemia%20gymnanthera%20flowers%2020130628%282%29.JPG
Tetradium daniellii,PD,Chhe,https://upload.wikimedia.org/wikipedia/commons/c/ca/TetradiumDaniellii.jpg,https://commons.wikimedia.org/wiki/File%3ATetradiumDaniellii.jpg
Tetradium ruticarpum,PD,Philipp Franz von Siebold and Joseph Gerhard Zuccarini,https://upload.wikimedia.org/wikipedia/commons/1/14/Rutaceae_sp_SZ21_clean.png,https://commons.wikimedia.org/wiki/File%3ARutaceae%20sp%20SZ21%20clean.png
Tetragonia tetragonioides,CC-BY-4.0,Mike Dickison,https://upload.wikimedia.org/wikipedia/commons/3/32/Tetragonia_flower_MRD_Otari.jpg,https://commons.wikimedia.org/wiki/File%3ATetragonia%20flower%20MRD%20Otari.jpg
Tetraneuris acaulis,CC-BY-4.0,https://www.inaturalist.org/people/matsonburger,https://upload.wikimedia.org/wikipedia/commons/f/f7/Tetraneuris_acaulis_var._arizonica_04.jpg,https://commons.wikimedia.org/wiki/File%3ATetraneuris%20acaulis%20var.%20arizonica%2004.jpg
Teucrium chamaedrys,PD,Victor_M._Vicente_Selvas,https://upload.wikimedia.org/wikipedia/commons/f/fb/Teucrium_chamaedrys_15.06.07.JPG,https://commons.wikimedia.org/wiki/File%3ATeucrium%20chamaedrys%2015.06.07.JPG
Teucrium fruticans,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/8/8a/Teucrium_fruticans_-_Longwood_Gardens_-_DSC01217.JPG,https://commons.wikimedia.org/wiki/File%3ATeucrium%20fruticans%20-%20Longwood%20Gardens%20-%20DSC01217.JPG
Teucrium marum,PD,"Dietrich, David Nathanael Friedrich",https://upload.wikimedia.org/wikipedia/commons/5/56/Flora_medica%2C_oder%2C_Abbildung_der_wichtigsten_officinellen_Pflanzen_%28Pl._046%29_%286031977743%29.jpg,https://commons.wikimedia.org/wiki/File%3AFlora%20medica%2C%20oder%2C%20Abbildung%20der%20wichtigsten%20officinellen%20Pflanzen%20%28Pl.%20046%29%20%286031977743%29.jpg
Teucrium spp.,,,,
Thalictrum aquilegiifolium,CC-BY-2.5,Tigerente,https://upload.wikimedia.org/wikipedia/commons/2/27/Thalictrum_aquilegifolium02.jpg,https://commons.wikimedia.org/wiki/File%3AThalictrum%20aquilegifolium02.jpg
Thalictrum delavayi,PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/a/ac/Thalictrum_delavayi_Prague_2014_3.jpg,https://commons.wikimedia.org/wiki/File%3AThalictrum%20delavayi%20Prague%202014%203.jpg
Thalictrum flavum,CC0,Cultureel_Gelderlandaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/2/24/Nat_hooiland_met_de_kievitsbloem-associatie.jpg,https://commons.wikimedia.org/wiki/File%3ANat%20hooiland%20met%20de%20kievitsbloem-associatie.jpg
Thalictrum minus,PD,M. Jaume Saint-Hilaire (1772-1845),https://upload.wikimedia.org/wikipedia/commons/0/04/Thalictrum_minus_1.jpg,https://commons.wikimedia.org/wiki/File%3AThalictrum%20minus%201.jpg
Thalictrum spp.,,,,
Thelypteris decursive-pinnata,,,,
Thelypteris palustris,CC0,Industrees,https://upload.wikimedia.org/wikipedia/commons/0/05/Kruidlaag_van_het_moerasvaren-elzenbroek_%28Thelypterido-Alnetum%29.jpg,https://commons.wikimedia.org/wiki/File%3AKruidlaag%20van%20het%20moerasvaren-elzenbroek%20%28Thelypterido-Alnetum%29.jpg
Thevetia neriifolia,CC0,CptViraj,https://upload.wikimedia.org/wikipedia/commons/b/bd/Cascabela_thevetia_%28Karen%29_in_Rajkot.jpg,https://commons.wikimedia.org/wiki/File%3ACascabela%20thevetia%20%28Karen%29%20in%20Rajkot.jpg
Thuja koraiensis,CC-BY-2.0,Drew Avery,https://upload.wikimedia.org/wikipedia/commons/a/ad/Thuja_koraiensis.jpg,https://commons.wikimedia.org/wiki/File%3AThuja%20koraiensis.jpg
Thuja occidentalis 'Pyramidalis',CC-BY-2.0,cultivar413,https://upload.wikimedia.org/wikipedia/commons/c/ce/Chicago_Botanic_Gdn%2C_West_Flower_Walk_180723_456_Hemerocallis_%27Nashville_Star%27_Daylily%2C_Thuja_occidentalis_%27Pyramidalis%27_Arborvitae%2C_Fagus_sylvatica_%27Pendula%27_Weeping_European_Beech%2C_Betula_populifolia_%27Whitespire%27_Birch.jpg,https://commons.wikimedia.org/wiki/File%3AChicago%20Botanic%20Gdn%2C%20West%20Flower%20Walk%20180723%20456%20Hemerocallis%20%27Nashville%20Star%27%20Daylily%2C%20Thuja%20occidentalis%20%27Pyramidalis%27%20Arborvitae%2C%20Fagus%20sylvatica%20%27Pendula%27%20Weeping%20European%20Beech%2C%20Betula%20populifolia%20%27Whitespire%27%20Birch.jpg
Thuja occidentalis,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/a/a7/Thuja_occidentalis.jpg,https://commons.wikimedia.org/wiki/File%3AThuja%20occidentalis.jpg
Thuja orientalis,CC-BY-2.0,yeowatzup at Flickr,https://upload.wikimedia.org/wikipedia/commons/b/bb/Platycladus_orientalis_Simatai.jpg,https://commons.wikimedia.org/wiki/File%3APlatycladus%20orientalis%20Simatai.jpg
Thuja plicata,CC-BY-2.0,abdallahh,https://upload.wikimedia.org/wikipedia/commons/a/a3/Thuja_plicata_Vancouver.jpg,https://commons.wikimedia.org/wiki/File%3AThuja%20plicata%20Vancouver.jpg
Thuja sutchuenensis,,,,
Thujopsis dolabrata,CC-BY-2.5,Nova,https://upload.wikimedia.org/wikipedia/commons/6/60/Thujopsis_dolabrata_Lutea_03.jpg,https://commons.wikimedia.org/wiki/File%3AThujopsis%20dolabrata%20Lutea%2003.jpg
Thunbergia alata,CC-BY-3.0,Jeffdelonge,https://upload.wikimedia.org/wikipedia/commons/a/a9/Starr_010419_0035_thunbergia_alata.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20010419%200035%20thunbergia%20alata.jpg
Thunbergia erecta,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/b/b3/Thunbergia_erecta_leaves_in_Southeast_Botanical_Garden%2C_Okinawa.jpg,https://commons.wikimedia.org/wiki/File%3AThunbergia%20erecta%20leaves%20in%20Southeast%20Botanical%20Garden%2C%20Okinawa.jpg
Thunbergia grandiflora,PD,Francisco Manuel Blanco (O.S.A.),https://upload.wikimedia.org/wikipedia/commons/3/32/Thunbergia_grandiflora_Blanco1.229-cropped.jpg,https://commons.wikimedia.org/wiki/File%3AThunbergia%20grandiflora%20Blanco1.229-cropped.jpg
Thymophylla tenuiloba,CC-BY-3.0-US,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/2/20/Starr-170328-0809-Thymophylla_tenuiloba-flowering_habit_at_cemetery-Waihee-Maui_%2833724723280%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-170328-0809-Thymophylla%20tenuiloba-flowering%20habit%20at%20cemetery-Waihee-Maui%20%2833724723280%29.jpg
Thymus camphoratus,,,,
Thymus herba-barona,PD,Name_lips,https://upload.wikimedia.org/wikipedia/commons/5/54/Thymus_herba-barona.jpg,https://commons.wikimedia.org/wiki/File%3AThymus%20herba-barona.jpg
Thymus praecox,CC-BY-2.0,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/1/17/Starr-080117-1548-Thymus_praecox_subsp_arcticus-habit-Walmart_Kahului-Maui_%2824782245632%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-080117-1548-Thymus%20praecox%20subsp%20arcticus-habit-Walmart%20Kahului-Maui%20%2824782245632%29.jpg
Thymus pseudolanuginosus,CC-BY-2.0,Marie Richie,https://upload.wikimedia.org/wikipedia/commons/1/15/Thyme_-_by_Marie_Richie.jpg,https://commons.wikimedia.org/wiki/File%3AThyme%20-%20by%20Marie%20Richie.jpg
Thymus pulegioides,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/e/ec/20121018Rhein_Altlussheim13.jpg,https://commons.wikimedia.org/wiki/File%3A20121018Rhein%20Altlussheim13.jpg
Thymus serpyllum,CC-BY-4.0,FlocciNivis,https://upload.wikimedia.org/wikipedia/commons/e/e1/20200611Thymus_serpyllum5.jpg,https://commons.wikimedia.org/wiki/File%3A20200611Thymus%20serpyllum5.jpg
Thymus vulgaris,CC-BY-4.0,Naturpuur,https://upload.wikimedia.org/wikipedia/commons/4/4a/Thymian_%28Thymus_vulgaris%29%2C_Nationalpark_Hohe_Tauern.jpg,https://commons.wikimedia.org/wiki/File%3AThymian%20%28Thymus%20vulgaris%29%2C%20Nationalpark%20Hohe%20Tauern.jpg
Thymus × citriodorus,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/2/29/Starr_070906-8846_Thymus_citriodorus.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20070906-8846%20Thymus%20citriodorus.jpg
Thymus,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/c/cf/Illu_thymus.jpg,https://commons.wikimedia.org/wiki/File%3AIllu%20thymus.jpg
Tiarella cordifolia,CC-BY-4.0,Evan M. Raskin,https://upload.wikimedia.org/wikipedia/commons/0/0c/Tiarella_cordifolia_eraskin_NC_2018-04-21.jpg,https://commons.wikimedia.org/wiki/File%3ATiarella%20cordifolia%20eraskin%20NC%202018-04-21.jpg
Tiarella spp.,,,,
Tibouchina lepidota,CC-BY-3.0,Morray,https://upload.wikimedia.org/wikipedia/commons/c/c4/Tibouchina_lepidota_%281%29.jpg,https://commons.wikimedia.org/wiki/File%3ATibouchina%20lepidota%20%281%29.jpg
Tibouchina semidecandra,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/3/31/Tibouchina_semidecandra_-_Villa_Taranto_%28Verbania%29_-_DSC03803.JPG,https://commons.wikimedia.org/wiki/File%3ATibouchina%20semidecandra%20-%20Villa%20Taranto%20%28Verbania%29%20-%20DSC03803.JPG
Tibouchina urvilleana,CC-BY-4.0,Shivachuaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/c/c8/Pleroma-_%E0%B4%92%E0%B4%B0%E0%B5%81_%E0%B4%95%E0%B4%A6%E0%B4%B3%E0%B4%BF_%E0%B4%AA%E0%B5%81%E0%B4%B7%E0%B5%8D%E0%B4%AA%E0%B4%82.jpg,https://commons.wikimedia.org/wiki/File%3APleroma-%20%E0%B4%92%E0%B4%B0%E0%B5%81%20%E0%B4%95%E0%B4%A6%E0%B4%B3%E0%B4%BF%20%E0%B4%AA%E0%B5%81%E0%B4%B7%E0%B5%8D%E0%B4%AA%E0%B4%82.jpg
Tilia cordata,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/8/8b/Tilia_cordata_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-139.jpg,https://commons.wikimedia.org/wiki/File%3ATilia%20cordata%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-139.jpg
Tilia henryana,PD,Ptelea,https://upload.wikimedia.org/wikipedia/commons/0/09/TiliaHenryaaleaves.JPG,https://commons.wikimedia.org/wiki/File%3ATiliaHenryaaleaves.JPG
Tilia mandschurica,,,,
Tilia mongolica,CC-BY-2.5,MPF,https://upload.wikimedia.org/wikipedia/commons/8/8d/Tilia_mongolica0.jpg,https://commons.wikimedia.org/wiki/File%3ATilia%20mongolica0.jpg
Tilia platyphyllos,CC-BY-4.0,KaiBorgeest,https://upload.wikimedia.org/wikipedia/commons/9/95/Alzenau_ND05322.jpg,https://commons.wikimedia.org/wiki/File%3AAlzenau%20ND05322.jpg
Tilia spp.,,,,
Tilia tomentosa,CC-BY-3.0,Jean-Pol_GRANDMONT,https://upload.wikimedia.org/wikipedia/commons/4/46/Tilia_tomentosa_1JPG.jpg,https://commons.wikimedia.org/wiki/File%3ATilia%20tomentosa%201JPG.jpg
Tilia × euchlora,CC-BY-3.0,Jean-Pol_GRANDMONT,https://upload.wikimedia.org/wikipedia/commons/3/31/Tilia_x_orbicularis_JPG1Ab.jpg,https://commons.wikimedia.org/wiki/File%3ATilia%20x%20orbicularis%20JPG1Ab.jpg
Tilia × europaea,CC0,Industrees,https://upload.wikimedia.org/wikipedia/commons/2/2e/Associatie_van_melige_schotelkorst_%28Lecanoretum_carpineae%29.jpg,https://commons.wikimedia.org/wiki/File%3AAssociatie%20van%20melige%20schotelkorst%20%28Lecanoretum%20carpineae%29.jpg
Tillandsia cyanea,CC-BY-2.5,יהודית גרעין-כל Yehudit Garinkol,https://upload.wikimedia.org/wikipedia/commons/1/1c/PikiWiki_Israel_5563_Utopia_Park.JPG,https://commons.wikimedia.org/wiki/File%3APikiWiki%20Israel%205563%20Utopia%20Park.JPG
Tillandsia spp.,CC-BY-3.0,Montrealais,https://upload.wikimedia.org/wikipedia/commons/a/a4/Tillandsia_spp_-_JBM.jpg,https://commons.wikimedia.org/wiki/File%3ATillandsia%20spp%20-%20JBM.jpg
Tillandsia xerographica,,,,
Tithonia rotundifolia,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/c/cc/Tithonia_rotundifolia_2019-09-20_Beechview_03.jpg,https://commons.wikimedia.org/wiki/File%3ATithonia%20rotundifolia%202019-09-20%20Beechview%2003.jpg
Toona sinensis,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/a/a9/Toona_sinensis_-_Kunming_Botanical_Garden_-_DSC02812.JPG,https://commons.wikimedia.org/wiki/File%3AToona%20sinensis%20-%20Kunming%20Botanical%20Garden%20-%20DSC02812.JPG
Torenia fournieri,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/2/28/Torenia_fournieri%2C_Beechview%2C_2022-06-22%2C_03.jpg,https://commons.wikimedia.org/wiki/File%3ATorenia%20fournieri%2C%20Beechview%2C%202022-06-22%2C%2003.jpg
Torenia ×,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/2/28/Torenia_fournieri%2C_Beechview%2C_2022-06-22%2C_03.jpg,https://commons.wikimedia.org/wiki/File%3ATorenia%20fournieri%2C%20Beechview%2C%202022-06-22%2C%2003.jpg
Trachelium caeruleum,CC-BY-3.0,C_T_Johansson,https://upload.wikimedia.org/wikipedia/commons/4/4c/IMG_0029-Trachelium_caeruleum.jpg,https://commons.wikimedia.org/wiki/File%3AIMG%200029-Trachelium%20caeruleum.jpg
Trachelospermum asiaticum,CC-BY-2.0,Jackie,https://upload.wikimedia.org/wikipedia/commons/7/79/Trachelospermum_asiaticum.jpg,https://commons.wikimedia.org/wiki/File%3ATrachelospermum%20asiaticum.jpg
Trachelospermum jasminoides 'Flame',,,,
Trachelospermum jasminoides,CC-BY-2.0,Scott Zona,https://upload.wikimedia.org/wikipedia/commons/9/92/Trachelospermum_jasminoides1215878198.jpg,https://commons.wikimedia.org/wiki/File%3ATrachelospermum%20jasminoides1215878198.jpg
Trachycarpus fortunei,CC-BY-2.0,Vyacheslav Argenberg,https://upload.wikimedia.org/wikipedia/commons/4/42/Monument_in_a_beach_of_pitsunda.jpg,https://commons.wikimedia.org/wiki/File%3AMonument%20in%20a%20beach%20of%20pitsunda.jpg
Trachycarpus wagnerianus,CC-BY-2.0,Vyacheslav Argenberg,https://upload.wikimedia.org/wikipedia/commons/4/42/Monument_in_a_beach_of_pitsunda.jpg,https://commons.wikimedia.org/wiki/File%3AMonument%20in%20a%20beach%20of%20pitsunda.jpg
Tradescantia navicularis,CC-BY-3.0,Yuri Khanon,https://upload.wikimedia.org/wikipedia/commons/a/a9/Tradescantia_navicularis_Kh203.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20navicularis%20Kh203.jpg
Tradescantia pallida,PD,Wouterhagens,https://upload.wikimedia.org/wikipedia/commons/b/be/Tradescantia_pallida_C.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20pallida%20C.jpg
Tradescantia sillamontana,CC-BY-3.0,Yuri Khanon,https://upload.wikimedia.org/wikipedia/commons/5/5a/Tradescantia_sillamontana_Kh207.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20sillamontana%20Kh207.jpg
Tradescantia spathacea,PD,Jim Conrad,https://upload.wikimedia.org/wikipedia/commons/5/5f/Tradescantia_spathacea-Yucatan.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20spathacea-Yucatan.jpg
Tradescantia spp.,CC-BY-2.0,Tyrrhium,https://upload.wikimedia.org/wikipedia/commons/5/5a/Tradescantia_spp._%287554978998%29.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20spp.%20%287554978998%29.jpg
Tradescantia virginiana,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/7/7b/Tradescantia_virginiana%2C_2022-06-08%2C_Beechview%2C_02.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20virginiana%2C%202022-06-08%2C%20Beechview%2C%2002.jpg
Tradescantia × andersoniana,CC-BY-2.0,Drew Avery,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tradescantia_%C3%97_andersoniana_%285695244039%29.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20%C3%97%20andersoniana%20%285695244039%29.jpg
Tradescantia zebrina,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/7/7b/Tradescantia_zebrina_on_the_forest_floor_in_Ishigaki%2C_Okinawa.jpg,https://commons.wikimedia.org/wiki/File%3ATradescantia%20zebrina%20on%20the%20forest%20floor%20in%20Ishigaki%2C%20Okinawa.jpg
Tragopogon dubius,CC0,Lystopad,https://upload.wikimedia.org/wikipedia/commons/3/3b/Tragopogon_dubius_-_Kharkiv%2C_June_2024.jpg,https://commons.wikimedia.org/wiki/File%3ATragopogon%20dubius%20-%20Kharkiv%2C%20June%202024.jpg
Tragopogon pratensis,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/8/89/Illustration_Tragopogon_pratensis0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Tragopogon%20pratensis0.jpg
Tricyrtis formosana,PD,M.S.,https://upload.wikimedia.org/wikipedia/commons/2/2e/Tricyrtis_stolonifera_140-8560.jpg,https://commons.wikimedia.org/wiki/File%3ATricyrtis%20stolonifera%20140-8560.jpg
Tricyrtis macropoda,CC-BY-4.0,Motohiro Sunouchi,https://upload.wikimedia.org/wikipedia/commons/6/65/Tricyrtis_latifolia_var._makinoana_%28Tatew.%29_Hiyama-_J._Jap._Bot._27-_26_%281952%29._20210706_180510.jpg,https://commons.wikimedia.org/wiki/File%3ATricyrtis%20latifolia%20var.%20makinoana%20%28Tatew.%29%20Hiyama-%20J.%20Jap.%20Bot.%2027-%2026%20%281952%29.%2020210706%20180510.jpg
Trifolium pratense,CC-BY-4.0,Apanasevich_Maximaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/7/7d/Trifolium_pratense_genus_Trifolium.jpg,https://commons.wikimedia.org/wiki/File%3ATrifolium%20pratense%20genus%20Trifolium.jpg
Trifolium repens,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/6/6c/Illustration_Trifolium_repens1.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Trifolium%20repens1.jpg
Trigonella foenum-graecum,PD,"Flora von Deutschland, Österreich und der Schweiz",https://upload.wikimedia.org/wikipedia/commons/3/39/Illustration_Trigonella_foenum-graecum0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Trigonella%20foenum-graecum0.jpg
Trillium chloropetalum,CC-BY-2.0,John Rusk,https://upload.wikimedia.org/wikipedia/commons/e/e6/N20150212-0005%E2%80%94Trillium_chloropetalum%E2%80%94RPBG_%2816368527297%29.jpg,https://commons.wikimedia.org/wiki/File%3AN20150212-0005%E2%80%94Trillium%20chloropetalum%E2%80%94RPBG%20%2816368527297%29.jpg
Trillium erectum,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/d/d7/Trillium_erectum_%28white_form%29%2C_2022-04-29%2C_Trillium_Trail%2C_01.jpg,https://commons.wikimedia.org/wiki/File%3ATrillium%20erectum%20%28white%20form%29%2C%202022-04-29%2C%20Trillium%20Trail%2C%2001.jpg
Trillium grandiflorum,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/8/85/Trillium_grandiflorum_aging_to_pink%2C_2024-04-29%2C_Trillium_Trail%2C_02.jpg,https://commons.wikimedia.org/wiki/File%3ATrillium%20grandiflorum%20aging%20to%20pink%2C%202024-04-29%2C%20Trillium%20Trail%2C%2002.jpg
Trillium luteum,PD,Halpaugh,https://upload.wikimedia.org/wikipedia/commons/4/4e/Trillium_luteum_2.jpg,https://commons.wikimedia.org/wiki/File%3ATrillium%20luteum%202.jpg
Tristania conferta,CC0,Sminthopsis84,https://upload.wikimedia.org/wikipedia/commons/f/f3/Lophostemon_winter_buds.jpg,https://commons.wikimedia.org/wiki/File%3ALophostemon%20winter%20buds.jpg
Triticum aestivum,CC0,Jdshide,https://upload.wikimedia.org/wikipedia/commons/c/cd/Triticum_aestivum_-_Common_Wheat_02.jpg,https://commons.wikimedia.org/wiki/File%3ATriticum%20aestivum%20-%20Common%20Wheat%2002.jpg
Tropaeolum majus,PD,George_Chernilevsky,https://upload.wikimedia.org/wikipedia/commons/8/87/Tropaeolum_majus_2005_G1.jpg,https://commons.wikimedia.org/wiki/File%3ATropaeolum%20majus%202005%20G1.jpg
Tropaeolum peregrinum,PD,"Jacquin, Nikolaus Joseph",https://upload.wikimedia.org/wikipedia/commons/b/b2/Plantarum_rariorum_horti_caesarei_Schoenbrunnensis_descriptiones_et_icones_%28T._98%29_BHL271990.jpg,https://commons.wikimedia.org/wiki/File%3APlantarum%20rariorum%20horti%20caesarei%20Schoenbrunnensis%20descriptiones%20et%20icones%20%28T.%2098%29%20BHL271990.jpg
Tropaeolum tuberosum,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/7/70/Colombian_fruit_-_Viktualienmarkt_-_DSC08605.JPG,https://commons.wikimedia.org/wiki/File%3AColombian%20fruit%20-%20Viktualienmarkt%20-%20DSC08605.JPG
Tsuga canadensis,CC-BY-2.0,liz west,https://upload.wikimedia.org/wikipedia/commons/0/09/Tsuga_canadensis_immature_cones.jpg,https://commons.wikimedia.org/wiki/File%3ATsuga%20canadensis%20immature%20cones.jpg
Tsuga caroliniana,CC-BY-2.0,bobistraveling,https://upload.wikimedia.org/wikipedia/commons/7/71/Moores_Knob_Tsuga_caroliniana.jpg,https://commons.wikimedia.org/wiki/File%3AMoores%20Knob%20Tsuga%20caroliniana.jpg
Tsuga chinensis,CC-BY-2.0,Zilupe,https://upload.wikimedia.org/wikipedia/commons/8/8b/Tsuga_chinensis_formosana_Zilupe.jpg,https://commons.wikimedia.org/wiki/File%3ATsuga%20chinensis%20formosana%20Zilupe.jpg
